yr,loc,sero,strainID,coord1,coord2,coord3,diff_AA,diff_yrs,is_missAG,idx_MapAGs
2006,BKK,1,01380/06,-3.288718085560758,0.4441176427170349,1.5013401944129796,10,11,2,6
2006,BKK,1,01381/06,-4.759870120444707,-0.6664739134546351,0.14157781747285175,7,1,2,52
2006,BKK,1,01383/06,-3.5908136033438183,-0.4537193336822136,1.1178793246971448,4,2,2,45
2006,BKK,1,01386/06,-3.4056748674847293,1.082232118494853,1.547197922951664,1,0,2,68
2006,BKK,1,01402/06,-3.4056748674847293,1.082232118494853,1.547197922951664,1,0,2,68
2006,BKK,1,01444/06,-5.021291718294877,-0.10018755380533843,0.8234489729784051,1,5,2,92
2006,BKK,1,01448/06,-4.329303101552365,-1.5127476580268986,0.8549194781702099,-10,-10,0,67
2006,BKK,1,01453/06,-3.4056748674847293,1.082232118494853,1.547197922951664,2,0,2,68
2006,BKK,1,01483/06,-3.4056748674847293,1.082232118494853,1.547197922951664,1,0,2,68
2006,BKK,1,01499/06,-3.494051973076208,-0.09733779494431989,1.1582937794469683,4,0,2,-1
2006,BKK,1,01505/06,-3.494051973076208,-0.09733779494431989,1.1582937794469683,5,0,2,-1
2006,BKK,1,01511/06,-5.5147437017220104,-1.518479480771624,1.233554463301408,0,0,2,73
2006,BKK,1,01528/06,-5.021291718294877,-0.10018755380533843,0.8234489729784051,4,5,2,92
2006,BKK,1,01529/06,-3.675975391077608,-0.25994634790302473,1.2916571451859518,0,0,2,66
2006,BKK,1,01530/06,-4.722886456132759,-0.5956139963848378,0.5403492486434334,5,0,2,56
2006,BKK,1,01535/06,-3.9879019816589607,-0.6169942065999127,1.0433775104118783,1,3,2,86
2006,BKK,1,01538/06,-3.32360473267395,-1.150532266339868,0.8382952133620817,15,3,2,40
2006,BKK,1,01561/06,-5.021291718294877,-0.10018755380533843,0.8234489729784051,0,5,2,92
2006,BKK,1,01563/06,-3.4056748674847293,1.082232118494853,1.547197922951664,3,0,2,68
2006,BKK,1,01573/06,-3.494051973076208,-0.09733779494431989,1.1582937794469683,1,0,2,-1
2006,BKK,1,01595/06,-3.494051973076208,-0.09733779494431989,1.1582937794469683,1,0,2,-1
2006,BKK,1,01635/06,-3.9879019816589607,-0.6169942065999127,1.0433775104118783,3,3,2,86
2006,BKK,1,01650/06,-3.5908136033438183,-0.4537193336822136,1.1178793246971448,4,2,2,45
2006,BKK,1,01678/06,-3.494051973076208,-0.09733779494431989,1.1582937794469683,1,0,2,-1
2006,BKK,1,01690/06,-3.4056748674847293,1.082232118494853,1.547197922951664,1,0,2,68
2006,BKK,1,01710/06,-3.494051973076208,-0.09733779494431989,1.1582937794469683,4,0,2,-1
2006,BKK,1,01774/06,-3.9879019816589607,-0.6169942065999127,1.0433775104118783,5,3,2,86
2006,BKK,1,01820/06,-3.1353627725541817,-1.1926331840522253,0.5462123405136343,2,2,2,79
2006,BKK,1,01823/06,-5.5147437017220104,-1.518479480771624,1.233554463301408,1,0,2,73
2006,BKK,1,01831/06,-3.4056748674847293,1.082232118494853,1.547197922951664,-10,-10,0,68
2006,BKK,1,01858/06,-5.43205860569256,-1.009364351749892,0.6292581064918529,4,0,2,69
2006,BKK,1,01931/06,-5.43205860569256,-1.009364351749892,0.6292581064918529,0,0,2,69
2006,BKK,1,01932/06,-5.43205860569256,-1.009364351749892,0.6292581064918529,-10,-10,0,69
2006,BKK,1,01934/06,-3.462261814141629,-1.9382646797153589,0.09982781272120146,-10,-10,0,70
2006,BKK,1,01936/06,-3.580256418643848,0.6913389948536991,1.239651761732417,3,6,2,25
2006,BKK,1,01937/06,-3.494051973076208,-0.09733779494431989,1.1582937794469683,0,0,2,-1
2006,BKK,1,02000/06,-3.9879019816589607,-0.6169942065999127,1.0433775104118783,2,3,2,86
2006,BKK,1,02035/06,-3.4056748674847293,1.082232118494853,1.547197922951664,1,0,2,68
2006,BKK,1,02046/06,-3.9879019816589607,-0.6169942065999127,1.0433775104118783,4,3,2,86
2006,BKK,1,02050/06,-3.675295943817729,-0.04073642514667936,1.6001083999258805,-10,-10,0,71
2006,BKK,1,02076/06,-3.4056748674847293,1.082232118494853,1.547197922951664,0,0,2,68
2006,BKK,1,02079/06,-5.43205860569256,-1.009364351749892,0.6292581064918529,0,0,2,69
2006,BKK,1,02080/06,-3.1353627725541817,-1.1926331840522253,0.5462123405136343,1,2,2,79
2006,BKK,1,02114/06,-3.5908136033438183,-0.4537193336822136,1.1178793246971448,2,2,2,45
2006,BKK,1,02116/06,-3.9879019816589607,-0.6169942065999127,1.0433775104118783,3,3,2,86
2006,BKK,1,02118/06,-3.5351761939693978,-0.8617200416077909,0.8826850460351913,14,0,2,62
2006,BKK,1,02122/06,-5.43205860569256,-1.009364351749892,0.6292581064918529,3,0,2,69
2006,BKK,1,02127/06,-3.675975391077608,-0.25994634790302473,1.2916571451859518,3,0,2,66
2006,BKK,1,02129/06,-4.857821591272267,-0.7856794667797685,0.7971864301926583,2,0,2,58
2006,BKK,1,02131/06,-3.9879019816589607,-0.6169942065999127,1.0433775104118783,1,3,2,86
2006,BKK,1,02193/06,-4.185471852482403,-0.7276509966921203,0.5901633518858428,-10,-10,0,72
2006,BKK,1,02196/06,-3.494051973076208,-0.09733779494431989,1.1582937794469683,4,0,2,-1
2006,BKK,1,02239/06,-5.43205860569256,-1.009364351749892,0.6292581064918529,7,0,2,69
2006,BKK,1,02270/06,-4.722886456132759,-0.5956139963848378,0.5403492486434334,5,0,2,56
2006,BKK,1,02296/06,-3.4056748674847293,1.082232118494853,1.547197922951664,3,0,2,68
2006,BKK,1,02333/06,-3.9879019816589607,-0.6169942065999127,1.0433775104118783,1,3,2,86
2006,BKK,1,02340/06,-5.5147437017220104,-1.518479480771624,1.233554463301408,-10,-10,0,73
2006,BKK,1,02344/06,-3.4056748674847293,1.082232118494853,1.547197922951664,1,0,2,68
2006,BKK,1,02356/06,-5.43205860569256,-1.009364351749892,0.6292581064918529,3,0,2,69
2006,BKK,1,02358/06,-3.5908136033438183,-0.4537193336822136,1.1178793246971448,4,2,2,45
2006,BKK,1,02361/06,-5.021291718294877,-0.10018755380533843,0.8234489729784051,3,5,2,92
2006,BKK,1,02395/06,-5.43205860569256,-1.009364351749892,0.6292581064918529,4,0,2,69
2006,BKK,1,02424/06,-5.43205860569256,-1.009364351749892,0.6292581064918529,2,0,2,69
2006,BKK,1,02433/06,-5.43205860569256,-1.009364351749892,0.6292581064918529,3,0,2,69
2006,BKK,1,02454/06,-4.228704965835395,0.9138517735468272,1.6399066771204112,7,2,2,50
2006,BKK,1,02459/06,-3.1353627725541817,-1.1926331840522253,0.5462123405136343,1,2,2,79
2006,BKK,1,02499/06,-3.19585072600558,-1.3686554075703175,0.9463421038707376,8,2,2,-1
2006,BKK,1,02508/06,-3.19585072600558,-1.3686554075703175,0.9463421038707376,8,2,2,-1
2006,BKK,1,02509/06,-4.440627769348524,-0.37226837159203446,1.2040699747885653,-10,-10,0,74
2006,BKK,1,02511/06,-5.43205860569256,-1.009364351749892,0.6292581064918529,4,0,2,69
2006,BKK,1,02539/06,-4.722886456132759,-0.5956139963848378,0.5403492486434334,5,0,2,56
2006,BKK,1,02547/06,-5.43205860569256,-1.009364351749892,0.6292581064918529,3,0,2,69
2006,BKK,1,02548/06,-3.5908136033438183,-0.4537193336822136,1.1178793246971448,4,2,2,45
2006,BKK,1,02549/06,-3.4056748674847293,1.082232118494853,1.547197922951664,2,0,2,68
2006,BKK,1,02553/06,-3.4056748674847293,1.082232118494853,1.547197922951664,0,0,2,68
2006,BKK,1,02554/06,-5.43205860569256,-1.009364351749892,0.6292581064918529,2,0,2,69
2006,BKK,1,02583/06,-3.9879019816589607,-0.6169942065999127,1.0433775104118783,1,3,2,86
2006,BKK,1,02584/06,-3.675975391077608,-0.25994634790302473,1.2916571451859518,0,0,2,66
2006,BKK,1,02585/06,-3.4056748674847293,1.082232118494853,1.547197922951664,2,0,2,68
2006,BKK,1,02588/06,-4.759870120444707,-0.6664739134546351,0.14157781747285175,7,1,2,52
2006,BKK,1,02592/06,-3.4056748674847293,1.082232118494853,1.547197922951664,1,0,2,68
2006,BKK,1,02595/06,-5.43205860569256,-1.009364351749892,0.6292581064918529,5,0,2,69
2006,BKK,1,02615/06,-3.9879019816589607,-0.6169942065999127,1.0433775104118783,2,3,2,86
2006,BKK,1,02634/06,-5.43205860569256,-1.009364351749892,0.6292581064918529,5,0,2,69
2006,BKK,1,02648/06,-3.9879019816589607,-0.6169942065999127,1.0433775104118783,2,3,2,86
2006,BKK,1,02653/06,-3.675975391077608,-0.25994634790302473,1.2916571451859518,2,0,2,66
2006,BKK,1,02657/06,-5.43205860569256,-1.009364351749892,0.6292581064918529,6,0,2,69
2006,BKK,1,02673/06,-3.675975391077608,-0.25994634790302473,1.2916571451859518,2,0,2,66
2006,BKK,1,02676/06,-3.494051973076208,-0.09733779494431989,1.1582937794469683,0,0,2,-1
2006,BKK,1,02677/06,-3.5908136033438183,-0.4537193336822136,1.1178793246971448,3,2,2,45
2006,BKK,1,02679/06,-3.5908136033438183,-0.4537193336822136,1.1178793246971448,3,2,2,45
2006,BKK,1,02681/06,-4.722886456132759,-0.5956139963848378,0.5403492486434334,8,0,2,56
2006,BKK,1,02717/06,-3.4056748674847293,1.082232118494853,1.547197922951664,5,0,2,68
2006,BKK,1,02718/06,-3.675975391077608,-0.25994634790302473,1.2916571451859518,4,0,2,66
2006,BKK,1,02719/06,-3.675975391077608,-0.25994634790302473,1.2916571451859518,4,0,2,66
2006,BKK,1,02723/06,-3.9879019816589607,-0.6169942065999127,1.0433775104118783,3,3,2,86
2006,BKK,1,02725/06,-3.5908136033438183,-0.4537193336822136,1.1178793246971448,2,2,2,45
2006,BKK,1,02729/06,-3.4056748674847293,1.082232118494853,1.547197922951664,2,0,2,68
2006,BKK,1,02730/06,-3.5908136033438183,-0.4537193336822136,1.1178793246971448,5,2,2,45
2006,BKK,1,02776/06,-3.5351761939693978,-0.8617200416077909,0.8826850460351913,7,0,2,62
2006,BKK,1,02789/06,-5.43205860569256,-1.009364351749892,0.6292581064918529,2,0,2,69
2006,BKK,1,02808/06,-3.675975391077608,-0.25994634790302473,1.2916571451859518,2,0,2,66
2006,BKK,1,02815/06,-5.43205860569256,-1.009364351749892,0.6292581064918529,5,0,2,69
2006,BKK,1,02817/06,-3.4056748674847293,1.082232118494853,1.547197922951664,4,0,2,68
2006,BKK,1,02834/06,-3.494051973076208,-0.09733779494431989,1.1582937794469683,0,0,2,-1
2006,BKK,1,02835/06,-4.440627769348524,-0.37226837159203446,1.2040699747885653,2,0,2,74
2006,BKK,1,02847/06,-5.43205860569256,-1.009364351749892,0.6292581064918529,3,0,2,69
2006,BKK,1,02848/06,-5.43205860569256,-1.009364351749892,0.6292581064918529,5,0,2,69
2006,KPP,1,30011/06,-3.9879019816589607,-0.6169942065999127,1.0433775104118783,0,3,2,86
2006,KPP,1,30041/06,-4.136941231599689,-1.053557830830832,1.0670561610369311,14,4,2,34
2006,KPP,1,30052/06,-4.136941231599689,-1.053557830830832,1.0670561610369311,15,4,2,34
2006,KPP,1,30065/06,-4.759870120444707,-0.6664739134546351,0.14157781747285175,0,1,2,52
2006,KPP,1,30083/06,-4.228704965835395,0.9138517735468272,1.6399066771204112,8,2,2,50
2006,KPP,1,30085/06,-3.19585072600558,-1.3686554075703175,0.9463421038707376,5,2,2,-1
2006,KPP,1,30091/06,-4.759870120444707,-0.6664739134546351,0.14157781747285175,0,1,2,52
2006,KPP,1,30094/06,-4.759870120444707,-0.6664739134546351,0.14157781747285175,0,1,2,52
2006,KPP,1,30096/06,-4.759870120444707,-0.6664739134546351,0.14157781747285175,0,1,2,52
2006,KPP,1,30115/06,-4.759870120444707,-0.6664739134546351,0.14157781747285175,0,1,2,52
2006,KPP,1,30125/06,-4.722886456132759,-0.5956139963848378,0.5403492486434334,0,0,2,56
2006,KPP,1,30161/06,-3.9879019816589607,-0.6169942065999127,1.0433775104118783,0,3,2,86
2006,KPP,1,30182/06,-3.3771998409204365,0.4209890483948949,1.329510123269743,3,2,2,47
2006,KPP,1,30189/06,-4.722886456132759,-0.5956139963848378,0.5403492486434334,0,0,2,56
2006,KPP,1,30191/06,-4.722886456132759,-0.5956139963848378,0.5403492486434334,0,0,2,56
2006,KPP,1,30207/06,-3.494051973076208,-0.09733779494431989,1.1582937794469683,5,0,2,-1
2006,KPP,1,30210/06,-5.43205860569256,-1.009364351749892,0.6292581064918529,3,0,2,69
2006,KPP,1,30220-06,-3.19585072600558,-1.3686554075703175,0.9463421038707376,1,2,2,-1
2006,KPP,1,30220/06,-4.375011820517242,-0.9526005834612711,1.0223579415959492,9,3,2,36
2006,KPP,1,30246-06,-3.9879019816589607,-0.6169942065999127,1.0433775104118783,1,3,2,86
2006,KPP,1,30246/06,-5.296261365996861,-1.4435584238924273,0.5384617475376545,3,10,2,8
2006,KPP,1,30278/06,-4.800267080921467,-0.7957417233542167,0.6862842537207773,19,12,2,1
2006,KPP,1,30284-06,-4.722886456132759,-0.5956139963848378,0.5403492486434334,6,0,2,56
2006,KPP,1,30284/06,-4.857821591272267,-0.7856794667797685,0.7971864301926583,3,0,2,58
2006,KPP,1,30296-06,-3.262130098672235,-0.1745868184250063,1.3142223743779202,3,11,2,5
2006,KPP,1,30318-06,-5.931227661498002,-0.6499768220310607,1.080373496546804,2,5,2,30
2006,KPP,1,30440/06,-3.288718085560758,0.4441176427170349,1.5013401944129796,6,11,2,6
2006,KPP,1,30504/06,-5.43205860569256,-1.009364351749892,0.6292581064918529,6,0,2,69
2006,KPP,1,30522/06,-5.43205860569256,-1.009364351749892,0.6292581064918529,3,0,2,69
2006,KPP,1,30530/06,-3.9879019816589607,-0.6169942065999127,1.0433775104118783,3,3,2,86
2006,KPP,1,30556/06,-5.931227661498002,-0.6499768220310607,1.080373496546804,5,5,2,30
2006,KPP,1,30562/06,-5.43205860569256,-1.009364351749892,0.6292581064918529,6,0,2,69
2006,KPP,1,30574/06,-3.9879019816589607,-0.6169942065999127,1.0433775104118783,3,3,2,86
2006,KPP,1,30578/06,-5.43205860569256,-1.009364351749892,0.6292581064918529,3,0,2,69
2006,KPP,1,30582/06,-5.43205860569256,-1.009364351749892,0.6292581064918529,4,0,2,69
2006,KPP,1,30588/06,-4.228704965835395,0.9138517735468272,1.6399066771204112,11,2,2,50
2006,KPP,1,30598/06,-5.43205860569256,-1.009364351749892,0.6292581064918529,5,0,2,69
2006,KPP,1,30612/06,-5.43205860569256,-1.009364351749892,0.6292581064918529,5,0,2,69
2006,KPP,1,30614/06,-3.423992098152042,-0.5078296031748757,0.7995821025016236,7,2,2,76
2006,KPP,1,30628/06,-5.43205860569256,-1.009364351749892,0.6292581064918529,5,0,2,69
2006,KPP,1,30648/06,-5.43205860569256,-1.009364351749892,0.6292581064918529,3,0,2,69
2006,KPP,1,30650/06,-5.43205860569256,-1.009364351749892,0.6292581064918529,5,0,2,69
2006,KPP,1,30660/06,-5.021291718294877,-0.10018755380533843,0.8234489729784051,2,5,2,92
2006,KPP,1,30666/06,-3.9879019816589607,-0.6169942065999127,1.0433775104118783,4,3,2,86
2006,KPP,1,30668/06,-5.43205860569256,-1.009364351749892,0.6292581064918529,5,0,2,69
2006,KPP,1,30670/06,-5.43205860569256,-1.009364351749892,0.6292581064918529,6,0,2,69
2006,KPP,1,30672/06,-3.9879019816589607,-0.6169942065999127,1.0433775104118783,3,3,2,86
2006,KPP,1,30686/06,-4.228704965835395,0.9138517735468272,1.6399066771204112,11,2,2,50
2006,KPP,1,30690/06,-4.722886456132759,-0.5956139963848378,0.5403492486434334,0,0,2,56
2006,KPP,1,30700/06,-3.9879019816589607,-0.6169942065999127,1.0433775104118783,3,3,2,86
2006,KPP,1,30718/06,-5.7445216747865535,-0.6508629804679081,-0.7327434009703983,7,7,2,102
2006,H0,1,H06-043,-3.288718085560758,0.4441176427170349,1.5013401944129796,4,11,2,6
2007,BKK,1,01479/07,-4.316631989083462,0.9647673838374082,0.7508404105266183,-10,-10,0,75
2007,KPP,1,30095/07,-4.722886456132759,-0.5956139963848378,0.5403492486434334,2,1,2,56
2007,KPP,1,30105/07,-4.722886456132759,-0.5956139963848378,0.5403492486434334,2,1,2,56
2007,KPP,1,30147/07,-3.4105736278606793,0.39876598819930126,1.1702260572502965,14,9,2,15
2007,KPP,1,30151/07,-4.375011820517242,-0.9526005834612711,1.0223579415959492,5,4,2,36
2007,KPP,1,30169/07,-3.4105736278606793,0.39876598819930126,1.1702260572502965,14,9,2,15
2007,KPP,1,30213/07,-5.43205860569256,-1.009364351749892,0.6292581064918529,8,1,2,69
2007,KPP,1,30219/07,-5.43205860569256,-1.009364351749892,0.6292581064918529,7,1,2,69
2007,KPP,1,30227/07,-3.9879019816589607,-0.6169942065999127,1.0433775104118783,1,2,2,86
2007,KPP,1,30291/07,-3.912537380292758,-0.29240718480842304,0.38600902738083487,6,2,2,84
2007,KPP,1,30299/07,-5.43205860569256,-1.009364351749892,0.6292581064918529,5,1,2,69
2007,KPP,1,30327/07,-5.43205860569256,-1.009364351749892,0.6292581064918529,7,1,2,69
2007,KPP,1,30567/07,-3.9879019816589607,-0.6169942065999127,1.0433775104118783,2,2,2,86
2007,KPP,1,30585/07,-5.43205860569256,-1.009364351749892,0.6292581064918529,7,1,2,69
2007,KPP,1,30589/07,-3.9879019816589607,-0.6169942065999127,1.0433775104118783,4,2,2,86
2007,KPP,1,30597/07,-3.9879019816589607,-0.6169942065999127,1.0433775104118783,0,2,2,86
2007,Thailand,1,HM469966,-3.288718085560758,0.4441176427170349,1.5013401944129796,9,12,2,6
2007,Thailand,1,HM469967,-3.9879019816589607,-0.6169942065999127,1.0433775104118783,4,2,2,86
2007,Thailand,1,HM469968,-3.288718085560758,0.4441176427170349,1.5013401944129796,5,12,2,6
2007,L0,1,L07-067,-3.3771998409204365,0.4209890483948949,1.329510123269743,7,3,2,47
2007,L0,1,L07-125,-3.9879019816589607,-0.6169942065999127,1.0433775104118783,0,2,2,86
2007,P0,1,P07-180,-4.722886456132759,-0.5956139963848378,0.5403492486434334,5,1,2,56
2008,BKK,1,31027/08,-3.1353627725541817,-1.1926331840522253,0.5462123405136343,-10,-10,1,79
2008,BKK,1,31051/08,-3.912537380292758,-0.29240718480842304,0.38600902738083487,-10,-10,1,78
2008,H0,1,H08-247,-3.288718085560758,0.4441176427170349,1.5013401944129796,8,13,2,6
2008,BKK,1,H08-315,-3.423992098152042,-0.5078296031748757,0.7995821025016236,-10,-10,1,76
2008,L0,1,L08-191,-3.288718085560758,0.4441176427170349,1.5013401944129796,13,13,2,6
2008,BKK,1,L08-311,-3.9879019816589607,-0.6169942065999127,1.0433775104118783,-10,-10,1,80
2008,BKK,1,L08-522,-3.494051973076208,-0.09733779494431989,1.1582937794469683,-10,-10,1,77
2008,P0,1,P08-092,-3.288718085560758,0.4441176427170349,1.5013401944129796,10,13,2,6
2009,KPP,1,30041/09,-3.912537380292758,-0.29240718480842304,0.38600902738083487,7,0,2,84
2009,KPP,1,30079/09,-3.912537380292758,-0.29240718480842304,0.38600902738083487,7,0,2,84
2009,KPP,1,30157/09,-5.021291718294877,-0.10018755380533843,0.8234489729784051,1,2,2,92
2009,KPP,1,30178/09,-3.1353627725541817,-1.1926331840522253,0.5462123405136343,0,0,2,85
2009,BKK,1,30207/09,-3.494051973076208,-0.09733779494431989,1.1582937794469683,-10,-10,1,87
2009,KPP,1,30293/09,-3.1353627725541817,-1.1926331840522253,0.5462123405136343,0,0,2,85
2009,BKK,1,30333/09,-3.1353627725541817,-1.1926331840522253,0.5462123405136343,-10,-10,1,85
2009,BKK,1,30374/09,-3.912537380292758,-0.29240718480842304,0.38600902738083487,-10,-10,1,84
2009,KPP,1,30397/09,-5.226675161993718,-0.5547759527776153,0.7263535397351291,5,0,2,82
2009,BKK,1,30520/09,-4.306440768301132,-0.8495248893996604,0.7468374135922886,-10,-10,1,83
2009,BKK,1,30541/09,-5.226675161993718,-0.5547759527776153,0.7263535397351291,-10,-10,1,82
2009,BKK,1,30718/09,-3.812181525864378,-0.8409143602518807,0.39496779990375147,-10,-10,1,81
2009,H0,1,H09-189,-5.021291718294877,-0.10018755380533843,0.8234489729784051,6,2,2,92
2009,BKK,1,L09-085,-3.9879019816589607,-0.6169942065999127,1.0433775104118783,-10,-10,1,86
2009,P0,1,P09-002,-3.1353627725541817,-1.1926331840522253,0.5462123405136343,3,1,2,79
2009,P0,1,P09-105,-3.1353627725541817,-1.1926331840522253,0.5462123405136343,3,1,2,79
2010,BKK,1,00792/10,-5.495063596701364,-0.9892813093278544,0.8593188700211049,-10,-10,0,88
2010,BKK,1,00887/10,-3.5351761939693978,-0.8617200416077909,0.8826850460351913,8,4,2,62
2010,BKK,1,01040/10,-3.9879019816589607,-0.6169942065999127,1.0433775104118783,8,1,2,86
2010,BKK,1,01044/10,-3.812181525864378,-0.8409143602518807,0.39496779990375147,6,1,2,81
2010,BKK,1,01175/10,-3.5351761939693978,-0.8617200416077909,0.8826850460351913,12,4,2,62
2010,BKK,1,01302/10,-3.494051973076208,-0.09733779494431989,1.1582937794469683,6,4,2,-1
2010,BKK,1,01327/10,-5.3563489149281525,-1.3061630776496205,0.7060884337237526,-10,-10,0,89
2010,BKK,1,01381/10,-3.1353627725541817,-1.1926331840522253,0.5462123405136343,5,2,2,79
2010,BKK,1,01436/10,-5.021291718294877,-0.10018755380533843,0.8234489729784051,0,1,2,92
2010,BKK,1,01446/10,-3.812181525864378,-0.8409143602518807,0.39496779990375147,10,1,2,81
2010,BKK,1,01447/10,-3.5915898183073884,-1.5988622249939823,0.670225854206172,2,0,2,90
2010,BKK,1,01510/10,-3.5915898183073884,-1.5988622249939823,0.670225854206172,-10,-10,0,90
2010,BKK,1,01518/10,-5.080929245658595,-1.2839154531103454,1.0725264547797226,-10,-10,0,91
2010,BKK,1,01521/10,-5.3563489149281525,-1.3061630776496205,0.7060884337237526,5,0,2,89
2010,BKK,1,01600/10,-5.021291718294877,-0.10018755380533843,0.8234489729784051,0,1,2,92
2010,KPP,1,30173/10,-4.316631989083462,0.9647673838374082,0.7508404105266183,11,3,2,75
2010,KPP,1,30314/10,-4.722886456132759,-0.5956139963848378,0.5403492486434334,7,4,2,56
2010,KPP,1,30323/10,-3.9879019816589607,-0.6169942065999127,1.0433775104118783,6,1,2,86
2010,KPP,1,30388/10,-4.722886456132759,-0.5956139963848378,0.5403492486434334,7,4,2,56
2010,KPP,1,30406/10,-3.288718085560758,0.4441176427170349,1.5013401944129796,13,15,2,6
2010,KPP,1,30634/10,-3.19585072600558,-1.3686554075703175,0.9463421038707376,2,6,2,-1
2010,Thailand,1,HG316481,-3.9879019816589607,-0.6169942065999127,1.0433775104118783,6,1,2,86
2010,Thailand,1,HG316482,-3.288718085560758,0.4441176427170349,1.5013401944129796,13,15,2,6
2011,BKK,1,00002/11,-5.021291718294877,-0.10018755380533843,0.8234489729784051,0,0,2,92
2011,BKK,1,00046/11,-3.6898447531552563,-0.7036740310347771,0.7639706739945978,10,3,2,-1
2011,BKK,1,00055/11,-5.021291718294877,-0.10018755380533843,0.8234489729784051,3,0,2,92
2011,BKK,1,00272/11,-3.4056748674847293,1.082232118494853,1.547197922951664,5,5,2,68
2011,BKK,1,00330/11,-5.021291718294877,-0.10018755380533843,0.8234489729784051,-10,-10,0,92
2011,BKK,1,00349/11,-3.1353627725541817,-1.1926331840522253,0.5462123405136343,5,3,2,79
2011,BKK,1,00358/11,-3.1353627725541817,-1.1926331840522253,0.5462123405136343,6,3,2,79
2011,BKK,1,00432/11,-5.021291718294877,-0.10018755380533843,0.8234489729784051,2,0,2,92
2011,BKK,1,00493/11,-3.5351761939693978,-0.8617200416077909,0.8826850460351913,8,5,2,62
2011,BKK,1,00577/11,-5.001678961245695,-1.3737618805014626,0.980398858593854,-10,-10,0,93
2011,BKK,1,00626/11,-3.494051973076208,-0.09733779494431989,1.1582937794469683,5,5,2,-1
2011,BKK,1,00750/11,-5.021291718294877,-0.10018755380533843,0.8234489729784051,4,0,2,92
2011,BKK,1,00757/11,-5.312774653696215,-0.8257221069484337,0.9106959391995793,3,0,2,-1
2011,BKK,1,00785/11,-5.021291718294877,-0.10018755380533843,0.8234489729784051,2,0,2,92
2011,BKK,1,00938/11,-5.021291718294877,-0.10018755380533843,0.8234489729784051,0,0,2,92
2011,BKK,1,01202/11,-5.021291718294877,-0.10018755380533843,0.8234489729784051,0,0,2,92
2011,BKK,1,01259/11,-3.288718085560758,0.4441176427170349,1.5013401944129796,12,16,2,6
2011,BKK,1,01302/11,-3.494051973076208,-0.09733779494431989,1.1582937794469683,3,3,2,77
2011,BKK,1,01392/11,-5.307660558873449,-1.7576090610453066,0.877687120940648,-10,-10,0,94
2011,BKK,1,01450/11,-5.609371683920319,-0.6193697059946561,1.0309517236796846,-10,-10,0,95
2011,BKK,1,01453/11,-5.458516121396884,-1.1884893835199812,0.9543194223101663,0,0,2,-1
2011,KPP,1,30133/11,-4.365836745166603,-0.14952181933602676,0.3759864331468912,2,14,2,11
2011,KPP,1,30202/11,-3.085292980498579,-0.4587153396654354,0.1993433330340743,6,14,2,10
2011,KPP,1,30513/11,-3.5667848595014777,-0.43100437667300073,0.6803993600953043,4,11,2,24
2011,KPP,1,30590/11,-4.722886456132759,-0.5956139963848378,0.5403492486434334,0,5,2,56
2011,KPP,1,30599/11,-5.021291718294877,-0.10018755380533843,0.8234489729784051,3,0,2,92
2011,KPP,1,30721/11,-3.5667848595014777,-0.43100437667300073,0.6803993600953043,5,11,2,24
2011,KPP,1,30741/11,-3.19585072600558,-1.3686554075703175,0.9463421038707376,2,7,2,-1
2011,KPP,1,30748/11,-3.494051973076208,-0.09733779494431989,1.1582937794469683,4,5,2,-1
2011,KPP,1,30749/11,-3.6898447531552563,-0.7036740310347771,0.7639706739945978,7,3,2,-1
2011,KPP,1,30769/11,-5.021291718294877,-0.10018755380533843,0.8234489729784051,2,0,2,92
2011,KPP,1,30771/11,-5.021291718294877,-0.10018755380533843,0.8234489729784051,2,0,2,92
2011,KPP,1,30986/11,-5.021291718294877,-0.10018755380533843,0.8234489729784051,3,0,2,92
2011,KPP,1,31226/11,-3.494051973076208,-0.09733779494431989,1.1582937794469683,5,5,2,-1
2011,KPP,1,31656/11,-3.6898447531552563,-0.7036740310347771,0.7639706739945978,8,3,2,-1
2011,KPP,1,31686/11,-5.495063596701364,-0.9892813093278544,0.8593188700211049,2,1,2,88
2012,BKK,1,00305/12,-3.955697408158471,-0.8995184588946786,0.728359245487572,2,2,2,106
2012,BKK,1,00346/12,-3.955697408158471,-0.8995184588946786,0.728359245487572,12,2,2,106
2012,BKK,1,00358/12,-3.812181525864378,-0.8409143602518807,0.39496779990375147,12,3,2,81
2012,BKK,1,00511/12,-4.625313052849756,-1.315142925850052,0.6033624714363476,-10,-10,0,96
2012,BKK,1,00543/12,-4.316631989083462,0.9647673838374082,0.7508404105266183,12,5,2,75
2012,BKK,1,00580/12,-5.7445216747865535,-0.6508629804679081,-0.7327434009703983,0,1,2,102
2012,BKK,1,00763/12,-5.7445216747865535,-0.6508629804679081,-0.7327434009703983,0,1,2,102
2012,BKK,1,00777/12,-3.927418803772773,-1.5530019234830033,-0.06259617344253078,-10,-10,0,97
2012,BKK,1,00807/12,-5.7445216747865535,-0.6508629804679081,-0.7327434009703983,0,1,2,102
2012,BKK,1,00809/12,-5.7445216747865535,-0.6508629804679081,-0.7327434009703983,3,1,2,102
2012,BKK,1,00829/12,-5.3691526027117815,-0.930130700746175,0.879734170077038,-10,-10,0,98
2012,BKK,1,00840/12,-4.625313052849756,-1.315142925850052,0.6033624714363476,2,0,2,96
2012,BKK,1,00878/12,-5.535674062967007,-0.7649499121364034,0.9810816497347306,4,1,2,103
